epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
174,8160.21,0.45315,0.29498,0.83731,0.99028,0.97614,0.98639,0.71887,0.99781,0.37174,1.01663,5.41662e-05,5.41662e-05,5.41662e-05
175,8207.06,0.45142,0.30057,0.83478,0.99109,0.97766,0.98642,0.72105,0.99128,0.36836,1.01526,5.34851e-05,5.34851e-05,5.34851e-05
176,8253.82,0.44714,0.29467,0.8333,0.99215,0.979,0.98759,0.72281,0.978,0.36637,1.01357,5.2804e-05,5.2804e-05,5.2804e-05
177,8300.58,0.45503,0.30067,0.83953,0.98903,0.97915,0.9864,0.72288,0.98885,0.371,1.01369,5.21229e-05,5.21229e-05,5.21229e-05
178,8347.48,0.44607,0.29292,0.83702,0.99041,0.97814,0.98666,0.72206,0.99775,0.37083,1.01555,5.14418e-05,5.14418e-05,5.14418e-05
179,8394.37,0.43687,0.29141,0.83577,0.99117,0.97962,0.98715,0.72084,1.00402,0.37437,1.01807,5.07606e-05,5.07606e-05,5.07606e-05
180,8441.1,0.44733,0.29297,0.8326,0.98953,0.97692,0.98723,0.72001,0.99559,0.37232,1.01793,5.00795e-05,5.00795e-05,5.00795e-05
181,8487.76,0.43764,0.28748,0.83672,0.99126,0.97808,0.9864,0.72389,0.98593,0.36794,1.01314,4.93984e-05,4.93984e-05,4.93984e-05
182,8534.45,0.44463,0.29064,0.83362,0.98963,0.97825,0.98757,0.72177,0.99762,0.36848,1.01866,4.87173e-05,4.87173e-05,4.87173e-05
183,8581.12,0.43442,0.28929,0.83078,0.99158,0.97757,0.98744,0.71833,1.00217,0.37241,1.02129,4.80362e-05,4.80362e-05,4.80362e-05
184,8627.96,0.43869,0.2896,0.83484,0.99155,0.97739,0.98705,0.72508,0.99193,0.37207,1.01559,4.7355e-05,4.7355e-05,4.7355e-05
185,8676.61,0.41843,0.27542,0.82646,0.99277,0.97777,0.98768,0.72487,0.98636,0.3695,1.01474,4.66739e-05,4.66739e-05,4.66739e-05
186,8726.29,0.42743,0.28639,0.8276,0.99079,0.97781,0.98744,0.72672,0.97949,0.37233,1.01556,4.59928e-05,4.59928e-05,4.59928e-05
187,8776.29,0.43052,0.29165,0.82928,0.99219,0.97624,0.98723,0.72618,0.99044,0.37241,1.01478,4.53117e-05,4.53117e-05,4.53117e-05
188,8826.04,0.42372,0.28232,0.83138,0.99148,0.97727,0.98764,0.72703,0.98569,0.36977,1.0139,4.46306e-05,4.46306e-05,4.46306e-05
189,8876.39,0.42181,0.28135,0.83427,0.99089,0.97592,0.98762,0.72585,0.98858,0.37528,1.01275,4.39494e-05,4.39494e-05,4.39494e-05
190,8926.4,0.41982,0.28321,0.82564,0.99003,0.97665,0.98736,0.72475,0.99004,0.37581,1.01547,4.32683e-05,4.32683e-05,4.32683e-05
191,8976.32,0.4234,0.27731,0.82668,0.99187,0.97797,0.98707,0.72388,0.9792,0.3665,1.0152,4.25872e-05,4.25872e-05,4.25872e-05
192,9026.43,0.41129,0.27479,0.83158,0.99121,0.97826,0.98679,0.72407,0.98797,0.36628,1.01334,4.19061e-05,4.19061e-05,4.19061e-05
193,9076.42,0.40566,0.27469,0.82863,0.9915,0.97739,0.98716,0.72656,0.98303,0.36865,1.01433,4.1225e-05,4.1225e-05,4.1225e-05
194,9126.26,0.41459,0.2855,0.82887,0.99161,0.97696,0.98708,0.72208,0.9941,0.37025,1.01814,4.05438e-05,4.05438e-05,4.05438e-05
195,9175.72,0.41209,0.2801,0.82474,0.99279,0.97767,0.98706,0.72134,0.9897,0.36873,1.01743,3.98627e-05,3.98627e-05,3.98627e-05
196,9225.47,0.41264,0.27861,0.82814,0.9936,0.97914,0.9874,0.72347,0.98645,0.36358,1.01627,3.91816e-05,3.91816e-05,3.91816e-05
197,9275.18,0.41479,0.27444,0.83029,0.99262,0.97716,0.98595,0.71946,0.98973,0.36607,1.02142,3.85005e-05,3.85005e-05,3.85005e-05
198,9325.14,0.4117,0.27511,0.82902,0.99302,0.97722,0.98708,0.72432,0.98043,0.36679,1.01785,3.78194e-05,3.78194e-05,3.78194e-05
199,9374.87,0.41371,0.27953,0.82938,0.99379,0.97882,0.98663,0.72549,0.98624,0.36653,1.01799,3.71382e-05,3.71382e-05,3.71382e-05
200,9425.08,0.39594,0.27584,0.82561,0.99373,0.97848,0.9872,0.72295,0.99405,0.36987,1.02092,3.64571e-05,3.64571e-05,3.64571e-05
201,9475.43,0.40115,0.27269,0.82674,0.99241,0.97636,0.98584,0.72212,0.98757,0.37087,1.02071,3.5776e-05,3.5776e-05,3.5776e-05
202,9525.68,0.39911,0.26366,0.82764,0.9929,0.97755,0.98725,0.72382,0.98181,0.36836,1.0199,3.50949e-05,3.50949e-05,3.50949e-05
203,9575.71,0.40039,0.27515,0.82905,0.99132,0.97865,0.98748,0.72422,0.98556,0.36753,1.01994,3.44138e-05,3.44138e-05,3.44138e-05
204,9625.97,0.39774,0.2667,0.82366,0.99148,0.97754,0.98604,0.72775,0.98431,0.3651,1.01753,3.37326e-05,3.37326e-05,3.37326e-05
205,9676.45,0.39985,0.27269,0.82521,0.99271,0.97879,0.98674,0.72462,0.99014,0.36561,1.0219,3.30515e-05,3.30515e-05,3.30515e-05
206,9726.26,0.38825,0.26654,0.82014,0.99284,0.97901,0.98701,0.722,0.99128,0.36954,1.02085,3.23704e-05,3.23704e-05,3.23704e-05
207,9776.14,0.39489,0.26878,0.82403,0.99182,0.97754,0.98551,0.72697,0.98039,0.3657,1.01725,3.16893e-05,3.16893e-05,3.16893e-05
208,9825.82,0.392,0.26807,0.8216,0.99139,0.97786,0.98599,0.72896,0.98384,0.36585,1.01709,3.10082e-05,3.10082e-05,3.10082e-05
209,9876.13,0.38309,0.25734,0.81995,0.9886,0.97668,0.98584,0.7277,0.99083,0.36967,1.01964,3.0327e-05,3.0327e-05,3.0327e-05
210,9926,0.38237,0.26219,0.81733,0.99108,0.9765,0.98498,0.72796,0.98138,0.36552,1.01834,2.96459e-05,2.96459e-05,2.96459e-05
211,9974.81,0.38397,0.25943,0.82286,0.99076,0.97586,0.98422,0.72683,0.98668,0.3676,1.02286,2.89648e-05,2.89648e-05,2.89648e-05
212,10024,0.38288,0.25685,0.82266,0.99121,0.97639,0.98419,0.7232,0.99529,0.36713,1.02262,2.82837e-05,2.82837e-05,2.82837e-05
213,10074.1,0.38467,0.26967,0.82118,0.99139,0.97531,0.98553,0.72194,1.00178,0.37055,1.022,2.76026e-05,2.76026e-05,2.76026e-05
214,10123.6,0.38258,0.25874,0.81972,0.98915,0.97555,0.98585,0.7235,1.00088,0.37298,1.02124,2.69214e-05,2.69214e-05,2.69214e-05
215,10173.6,0.3755,0.25747,0.82204,0.99034,0.9753,0.98693,0.72485,0.98832,0.37158,1.01881,2.62403e-05,2.62403e-05,2.62403e-05
216,10223.5,0.37351,0.25596,0.81767,0.98911,0.97593,0.98536,0.72637,0.98466,0.37275,1.02172,2.55592e-05,2.55592e-05,2.55592e-05
217,10273.3,0.37435,0.25855,0.8184,0.98992,0.97575,0.98608,0.72344,0.99699,0.37217,1.02673,2.48781e-05,2.48781e-05,2.48781e-05
218,10323,0.36902,0.25473,0.81844,0.99152,0.97722,0.98675,0.72842,0.98808,0.37127,1.02363,2.4197e-05,2.4197e-05,2.4197e-05
219,10373,0.36909,0.25176,0.81737,0.99113,0.97852,0.98665,0.72451,1.00297,0.37359,1.02815,2.35158e-05,2.35158e-05,2.35158e-05
220,10422.6,0.36814,0.25139,0.81685,0.99123,0.97767,0.98652,0.72232,1.00292,0.37368,1.02815,2.28347e-05,2.28347e-05,2.28347e-05
221,10472.3,0.37249,0.25738,0.81892,0.99014,0.97757,0.98688,0.72469,0.99393,0.37072,1.02735,2.21536e-05,2.21536e-05,2.21536e-05
222,10522.3,0.36817,0.25086,0.81529,0.99092,0.97675,0.98766,0.72727,0.99258,0.37184,1.02756,2.14725e-05,2.14725e-05,2.14725e-05
223,10571.5,0.3663,0.25347,0.8199,0.99097,0.97654,0.98717,0.72663,0.9876,0.37082,1.02421,2.07914e-05,2.07914e-05,2.07914e-05
224,10620.9,0.36384,0.24911,0.81851,0.99088,0.9762,0.9865,0.72744,0.98557,0.37169,1.02298,2.01102e-05,2.01102e-05,2.01102e-05
225,10670.7,0.36238,0.25108,0.81405,0.98972,0.97791,0.98683,0.72708,0.99025,0.37183,1.0259,1.94291e-05,1.94291e-05,1.94291e-05
226,10720.5,0.35935,0.24931,0.81536,0.99132,0.97793,0.98745,0.72676,0.9894,0.37073,1.02647,1.8748e-05,1.8748e-05,1.8748e-05
227,10770.3,0.35537,0.24216,0.81459,0.99116,0.97789,0.98769,0.72756,0.99113,0.37103,1.02511,1.80669e-05,1.80669e-05,1.80669e-05
228,10820,0.35863,0.24771,0.81934,0.98992,0.97792,0.98776,0.72864,0.98675,0.3687,1.02522,1.73858e-05,1.73858e-05,1.73858e-05
229,10870,0.35755,0.2485,0.81504,0.98936,0.97776,0.98792,0.72944,0.98326,0.36864,1.02446,1.67046e-05,1.67046e-05,1.67046e-05
230,10920,0.34986,0.24255,0.81696,0.99062,0.97792,0.98776,0.73053,0.97889,0.36836,1.0251,1.60235e-05,1.60235e-05,1.60235e-05
231,10970.3,0.35651,0.24692,0.81769,0.99097,0.97735,0.9877,0.72795,0.98793,0.36984,1.02767,1.53424e-05,1.53424e-05,1.53424e-05
232,11020.2,0.35041,0.24305,0.81407,0.99143,0.97745,0.98779,0.72632,0.99218,0.36978,1.02941,1.46613e-05,1.46613e-05,1.46613e-05
233,11070,0.3529,0.24566,0.81599,0.99088,0.97766,0.98788,0.72713,0.98829,0.3689,1.02734,1.39802e-05,1.39802e-05,1.39802e-05
234,11119.9,0.34665,0.24291,0.81473,0.99222,0.97689,0.9878,0.72796,0.98997,0.36947,1.02767,1.3299e-05,1.3299e-05,1.3299e-05
235,11169.8,0.34914,0.24427,0.81337,0.99158,0.97694,0.98775,0.72596,0.98971,0.37126,1.02976,1.26179e-05,1.26179e-05,1.26179e-05
236,11219.5,0.34347,0.23954,0.81016,0.99186,0.97792,0.98793,0.72608,0.99039,0.371,1.03036,1.19368e-05,1.19368e-05,1.19368e-05
237,11269.5,0.34286,0.23891,0.81283,0.9918,0.9781,0.98783,0.72986,0.98603,0.37118,1.02923,1.12557e-05,1.12557e-05,1.12557e-05
238,11319.8,0.34984,0.23876,0.81667,0.99198,0.9784,0.98788,0.72812,0.98746,0.36914,1.02893,1.05746e-05,1.05746e-05,1.05746e-05
239,11369.2,0.34615,0.24046,0.81415,0.99261,0.97826,0.98759,0.72811,0.98931,0.3713,1.02845,9.89344e-06,9.89344e-06,9.89344e-06
240,11416.1,0.3374,0.23487,0.81333,0.99249,0.97771,0.98768,0.72911,0.9841,0.37232,1.02724,9.21232e-06,9.21232e-06,9.21232e-06
241,11496.7,0.33152,0.19538,0.81652,0.99209,0.97772,0.98793,0.72718,0.99229,0.37179,1.03492,8.5312e-06,8.5312e-06,8.5312e-06
242,11543.5,0.32003,0.19785,0.81469,0.99142,0.97773,0.98804,0.7275,0.99193,0.3732,1.03632,7.85008e-06,7.85008e-06,7.85008e-06
243,11590.5,0.30867,0.1871,0.80988,0.99131,0.97765,0.98798,0.72771,0.99416,0.37356,1.03589,7.16896e-06,7.16896e-06,7.16896e-06
244,11637.5,0.3143,0.19036,0.81056,0.99216,0.9778,0.98799,0.7281,0.99064,0.37359,1.03423,6.48784e-06,6.48784e-06,6.48784e-06
245,11684.5,0.30969,0.18851,0.80885,0.99281,0.978,0.98778,0.72917,0.98791,0.3737,1.03297,5.80672e-06,5.80672e-06,5.80672e-06
246,11731.5,0.30332,0.18217,0.80594,0.99293,0.9779,0.98774,0.7293,0.98795,0.37352,1.03249,5.1256e-06,5.1256e-06,5.1256e-06
247,11778.7,0.29944,0.18244,0.80679,0.99277,0.97774,0.98767,0.72953,0.98676,0.37357,1.03152,4.44448e-06,4.44448e-06,4.44448e-06
248,11825.9,0.30343,0.18558,0.80504,0.99225,0.978,0.9876,0.72822,0.98766,0.37321,1.03205,3.76336e-06,3.76336e-06,3.76336e-06
249,11873,0.29938,0.1823,0.81086,0.99218,0.97801,0.98767,0.72915,0.98833,0.37376,1.03218,3.08224e-06,3.08224e-06,3.08224e-06
250,11920.1,0.29307,0.18166,0.80181,0.99213,0.97789,0.98764,0.73063,0.98672,0.37411,1.03158,2.40112e-06,2.40112e-06,2.40112e-06
